id	filename	md5	size	state
c1518a9a-074e-4689-9040-632b1587f995	mirnas.quantification.txt	c9ad14a85878f081f57c2bf52186b164	50254	submitted
604e9379-af30-4e5e-9934-41912be7d221	mirnas.quantification.txt	b706c1f65629ab436747cea0879f627d	50308	submitted
297ce016-87aa-4aa8-9a8d-050e97ed415d	mirnas.quantification.txt	a7df87743db32a78ed647e420ae188a0	50281	submitted
61c2be46-0c0c-4b06-8f66-cd9a912966b4	mirnas.quantification.txt	26875098a4662103946a0b7dbbf53afd	50398	submitted
d6174142-de10-42fd-9f04-66dbbfc71904	mirnas.quantification.txt	472c39bda58bd234c55feda329f94302	50419	submitted
bb9c604c-ea88-4302-94da-0000c4779a75	mirnas.quantification.txt	82dff5a006b4dd8177a3fbc2b8d2b387	50331	submitted
a044636d-f0ad-48f6-be27-1dd08a119bee	mirnas.quantification.txt	428cb1c2cb5ccd642b27e97f0db770b2	50206	submitted
7d3e4e9f-5716-49a7-94b5-c5266f72f74a	mirnas.quantification.txt	49ee5d361f9c01fa68bb439ced5ba17d	50286	submitted
17e043b5-c14c-4c01-94d8-481cc937a8a9	mirnas.quantification.txt	b4db37e7186338bd0eb4c3b468f34ad0	50234	submitted
a0819713-c2e2-4d3d-a2a9-aa0957ce5af9	mirnas.quantification.txt	75d0a8e9aeb01a3eb9025f7050b33100	50305	submitted
2e818549-2fdc-4e9e-9fc1-b06090119e75	mirnas.quantification.txt	dbd4fdad9e732c1962a74ec2bb95aa2a	50303	submitted
192331a1-c9e2-4771-b5ae-b55e304014cf	mirnas.quantification.txt	b93ab0fd0bbf2cb62f4080cc7bbbc709	50259	submitted
4bdf7bdb-8fae-4f2f-a0bb-c205572c3601	mirnas.quantification.txt	b49e5918ae559e6939b96f94edc57548	50372	submitted
c86ed271-6e52-473a-84a9-036be6a3d361	mirnas.quantification.txt	b214425bd3ddbb13e37f89f1c7510dbd	50209	submitted
dacf007e-4f14-499c-b725-5fa9cf5027a2	mirnas.quantification.txt	a142a73ddf6c87ffeebf7ad4f1fa94f4	50421	submitted
ffd937aa-3ae7-4f14-aebb-83c6b6e18e7a	mirnas.quantification.txt	c5ab697c5c25d126dfe4fadbb5d1f0df	50290	submitted
f98c5ef5-ef15-466d-8a21-8d652fa69c8e	mirnas.quantification.txt	604494fa15a9da3e345c3d0850047e98	50307	submitted
caf1b408-bd85-45f3-81e0-9492c3526ad9	mirnas.quantification.txt	f42f32c7d34a8ef2291dad894a4fb795	50283	submitted
a8f3f3a9-f7f5-4ae5-8819-80c92a03aadf	mirnas.quantification.txt	661fdc9cc7d6f4909e86f047825e9155	50265	submitted
9d8d1e6a-fe93-4f05-9212-d360c9605caa	mirnas.quantification.txt	557a6497adce47a77378a740a881908b	50372	submitted
ea11415b-c50d-4545-a494-34d987967fdc	mirnas.quantification.txt	fb241d47c4f2fe4503ae45873dc951a1	50266	submitted
2868bb65-01b0-44fe-b15f-8741d579732c	mirnas.quantification.txt	a4bb47992b125af6833724b1080b385d	50529	submitted
3ba27a72-6b9d-4803-9211-96c339251b7f	mirnas.quantification.txt	e2e3cfedcbfa2e23980aa90acaa4ad7f	50326	submitted
e061d6e6-6ae3-447b-827b-9ecfd9c9a628	mirnas.quantification.txt	005fd5422b68fc8ef1da803aa45bbafd	50354	submitted
d0629805-3625-40f8-912a-5d1b5faa2cd3	mirnas.quantification.txt	88c52b97ae4ea962c1800d46fbcc16f4	50187	submitted
684f75d8-5b22-482d-b9ad-7dce4033c711	mirnas.quantification.txt	3a9b3174d890b4df7802e846157950aa	50241	submitted
26760342-408e-4efc-b08e-bc9a097352eb	mirnas.quantification.txt	b66d1417e1789a88aa645ab8307573b1	50316	submitted
efe7ad64-f22f-4687-9913-cc646c7c2799	mirnas.quantification.txt	f34d6cfac472798e53562694ed00b11a	50228	submitted
0a673669-d522-4a5d-8417-f79cdb4dd9c3	mirnas.quantification.txt	d0d7bf9ab72b6015b5b6823aa22a2cfd	50332	submitted
59111848-8f19-4c72-9ea5-c98df50a9f92	mirnas.quantification.txt	528f40f835ad2eaebabcc3462402013e	50341	submitted
1f9f4358-1a12-4994-8584-d1b83401e4df	mirnas.quantification.txt	d30e16a54554eebe2bb6bae520928912	50333	submitted
b06fe8e4-669f-4da3-b79a-0342fbde19a8	mirnas.quantification.txt	c0adf3ba07beb6b01e12a62f5946c07e	50375	submitted
a4c8fd6b-8a1e-41ae-b3cc-716b8cbc008a	mirnas.quantification.txt	37b4c3422edffaaa24f15b4f8d5b74a5	50260	submitted
c1b1ea87-2860-49dd-b5ee-6b4d2fdd7000	mirnas.quantification.txt	74ae0b2cb7e91841ffdb8058d85f2765	50244	submitted
d3ed5558-75d2-465b-a351-ea22defb8232	mirnas.quantification.txt	26b11dfd14ef56c4829a21b9e2973edc	50323	submitted
10aa080b-f1b6-46d7-90e5-36053cc449b9	mirnas.quantification.txt	19ba45627cb8c3b0974969a67a31ff26	50334	submitted
f4148f52-811d-4c65-88e3-dd5e24c50321	mirnas.quantification.txt	6abd04d9ac01710c0bc1019e2bae2d1c	50386	submitted
559fb443-7ee8-40ae-b23f-55b1033890cd	mirnas.quantification.txt	72087d0047f43b930a16e7e317327ac8	50318	submitted
6c51e0e6-8d83-47fb-9d1c-09b102a623b6	mirnas.quantification.txt	b55854cfc03210355cdb3a58f5eac86f	50382	submitted
66880b6f-a79e-4a82-952f-220bc8e40adc	mirnas.quantification.txt	03adbf15d4031741a9af2b7f5f957f52	50298	submitted
73a282ad-5cd5-41e6-81b1-fa48ae2fc4ad	mirnas.quantification.txt	c1fc6115f3205639dcaf327e2b902ebd	50312	submitted
453723da-a380-4efd-b7d5-597664dee9aa	mirnas.quantification.txt	d9aa3671dcdfd3dd49e2964f6e83f1d3	50385	submitted
1fb9b5ae-7ae0-42e4-804f-e022d534331b	mirnas.quantification.txt	115d296711aa444b24760b610fbb0c7b	50314	submitted
6fc78650-2b7e-4c04-9f32-944159b3989c	mirnas.quantification.txt	dede81a7beed08b093ed6df6117abbbd	50339	submitted
128e0dbf-384e-4444-80fd-c1ba946b9adb	mirnas.quantification.txt	ab4bf42a405483a6c83eed888d73f0f7	50344	submitted
ea081e22-e3e8-4c2e-943a-5eb31719d52a	mirnas.quantification.txt	e4f0f47ec8f50b30518e6d26a4b115d6	50027	submitted
7c2778c8-30f0-4f07-89e6-6466f2ce500f	mirnas.quantification.txt	e8bed8bfc037208732a8887a9583670c	50289	submitted
515e1f8d-0994-4d7b-89ca-61e9a4faec5e	mirnas.quantification.txt	ca359d1682d71139428e839ac29e56bb	50346	submitted
5ba2a236-33b9-428b-a8a0-bb40a245912a	mirnas.quantification.txt	98b411054744e20bc89ec78f3a232b65	50397	submitted
9e5c4119-5c51-431d-a643-6e1522db6ace	mirnas.quantification.txt	6f6163850a441b5c3bbebd24330e6bc6	50402	submitted
cedcf0cd-54aa-4bf6-a584-fdbe287641d5	mirnas.quantification.txt	55631c7c7e4694dbb5457964be06fc90	50314	submitted
9893a01d-8216-43df-9d35-2bd476fbd444	mirnas.quantification.txt	b5ba82843f74df72b9edaa68ca6a7ac2	50299	submitted
6521a204-3bbd-4675-8c7f-6bd050512260	mirnas.quantification.txt	80bc6e6a32aed796e2324ff9ed5ff3e6	50438	submitted
96d82067-129d-4a25-827f-fd9fd3f523ce	mirnas.quantification.txt	06ce8c179ede57ff788f6830a6118467	50304	submitted
2b0451cf-8245-4615-a89d-6b798d7a4be2	mirnas.quantification.txt	9f55f366aae727a76e763af34972994c	50315	submitted
d687a88d-7156-4a28-8858-c950909cc452	mirnas.quantification.txt	4b6cfee1132484c9b8cf3e845ee934fc	50194	submitted
622e91f8-01f2-4f3f-9c71-b9b0896cfe71	mirnas.quantification.txt	ee01ddc8361282a48c170069b1136e10	50208	submitted
d29018cf-d697-48ff-94f6-c98bcabad690	mirnas.quantification.txt	cf9fdf2250238b77f95bc639b4d6e016	50252	submitted
79040f5e-6490-4ff7-89d6-af45a7e01cc0	mirnas.quantification.txt	4f2ab7adc59894f9c7b0857bffbb3b1c	50293	submitted
5dd26d80-2365-4ce3-9296-36bdb2cf5192	mirnas.quantification.txt	f6796b3ec31f679d69485a067b49a396	50313	submitted
cbaf7f09-d4f3-470e-840f-e2a137b40f3a	mirnas.quantification.txt	77b64ce9ccce8fa3907470bd154566a9	50289	submitted
333450bc-dd30-4eff-b8e7-9c1bfb965ffb	mirnas.quantification.txt	2496600da0433da995e6e7b9f882e0b9	50483	submitted
bb46b642-f0e1-4985-b4e3-b3c0b786ab76	mirnas.quantification.txt	de4e0aeab3b59ec38edc63eeda5669d8	50384	submitted
4a51b6df-3999-4a95-955b-db59350a987e	mirnas.quantification.txt	bb1a7360e8ee59ddef1193536e5aeb28	50181	submitted
ca9ff193-7daf-4cfb-a564-94757d142425	mirnas.quantification.txt	5916711f24dfc6ec1397da28819cb082	50377	submitted
446b390d-5d31-4b0e-9a45-8b2b84fe9a01	mirnas.quantification.txt	a28e35497b49fb59b90decd830163a8b	50285	submitted
907cdbbe-d9c9-4f94-8fc6-10bb1b192520	mirnas.quantification.txt	d37818bc882b42cd8bbe97d543f2edc5	50261	submitted
265ca49e-31a3-4507-b37c-7304d0bad1e2	mirnas.quantification.txt	3226de8e456c9e1aa8cce6cff106afa7	50365	submitted
78860c4b-8567-4b43-abd4-87d1f158a9b5	mirnas.quantification.txt	50696de7dc5aa3e1a1c8c2fbea814aff	50242	submitted
28feaec9-aade-45a9-b1a3-359fe5b873cf	mirnas.quantification.txt	0b80881cd1aa7395c00a37f39a81555d	50303	submitted
580de530-c940-406a-8342-0a877e6c257d	mirnas.quantification.txt	bc7925b3a24aade5ea6aab7b997364e9	50383	submitted
ce287ffe-75ec-4233-936f-92f3005f3d9a	mirnas.quantification.txt	0ad6c9bb3155cce31cefc8bed10773cf	50251	submitted
6b005e4a-fa97-42ff-9435-e4d578aa05de	mirnas.quantification.txt	9ab93245015c976a919994bbf4afe777	50385	submitted
8179bdeb-e8c1-43e4-9af2-c177cae8d0ab	mirnas.quantification.txt	39d64839dfed5b2ffd46f34e2ae9bd4e	50345	submitted
f17cc929-5ee9-4699-bbe0-4788abea5be9	mirnas.quantification.txt	3245dc5975b38c374788b2c351d40784	50268	submitted
afa2d91c-d59b-4a76-8fd8-9f1e0ac1d4ba	mirnas.quantification.txt	3c08a8210b7ac7b6892a1390bb5aaf71	50369	submitted
5b97d77b-0caf-4207-89f2-c1f3b6a316a5	mirnas.quantification.txt	e2afa2fe76ee8629313bd3eec1e9b6a2	50276	submitted
87784c9f-85e8-4b0a-a7c5-ad4d7b38d27a	mirnas.quantification.txt	0f96cbda3b9489a917a097dfc259e5d3	50267	submitted
d0bd5a86-12f2-494a-a6b7-25116039895c	mirnas.quantification.txt	954857ba305bbeebac27a0cc4386b594	50223	submitted
