ID	906826	687983	910927	1240138	1240139	906792	910688	1240135	1290812	907045	906861	906830	909750	1240137	753552	907065	925338	1290809	949158	924110	1240134	907172	687452	905947	1298134	907058	1290814	905975	905939	910704	908460	909745	907173	905936	1303896	907320	688058	905974	907060	908470	908465	906746	909703	724855	724831	906813	946359	909707	910399	687816	907794	909698	910903	910952	909784	724873	684055	906815	906834	906798	910079	908462	1290798	905976	906844	1240212	1298151	906817	1503367	753541	1290730	905977	909255	1240131	1240141	1290810	753618	687829	949155	1290813	909747	1290808	906797	910695	1240132	908150	907169	722045	909723	905961	910926	1240136	909696	1240210	910544	925347	1240206	724868	724866	687995	910548	910549	905991	910401	1524416	971774	687455	925348	1240207	753599	1240184	687798	910947	909248	1240198	1330995	910861	909704	1240201	909260	684681	908475	908463	905978	1298362	1240199	1524418	1240209	909699	909706	753608	683667	908471	688010	910899	1298534	909249	1240200	909263	910931	909700	910545	1240202	1240208	687997	908472	910900	1298539	1240196	910546	909697	930083	909251	1298529	1330987	687799	722058	753600	1524419	1240197	1330991	1298538	909701	909252	1240204	946360	1298349	1298348	909256	905969	1240185	909264	971773	905964	925346	1240205	909257	908476	908467	1298350	1298359	909250	688007	753575	909975	907279	946361	907796	753588	1298226	906868	906873	1240174	924187	907300	907276	907277	753586	1330935	910694	907323	910932	907291	910948	908127	907319	753574	1327774	1298219	907786	924239	1240169	906863	907299	906871	925343	908126	907321	907311	907284	1330931	949170	753592	1240168	1290806	906999	906872	908129	907313	1298168	753570	713899	907795	1240170	906865	906877	908147	908128	753576	1330933	1298169	753578	724863	998189	907783	1240129	1240130	1290807	908146	687514	753573	907271	924188	753582	713878	907792	906869	906875	907298	908148	908124	907317	1327775	924186	907787	753589	917486	907789	687568	907041	924250	908149	1330943	1240179	753596	1240173	687588	1299078	909905	753621	753623	930297	909709	1240216	717431	753594	971777	1330947	909777	1299081	909904	753622	946353	1331032	909738	687457	688087	908156	753595	905958	909778	1240226	909907	1240222	909770	905982	724879	909719	1240178	908131	1299075	909785	687592	946356	909771	909739	1247871	905959	910906	908141	908136	753615	1331048	1299080	905981	946354	1299064	1331038	909725	909755	724812	908151	905946	724838	909780	1331049	713885	753614	1240223	905956	910907	905962	905945	908139	925339	905983	688121	1331050	909708	735784	909773	909716	909756	909736	687586	908138	907799	687590	909779	1299051	946355	687459	1331033	905954	909742	909761	1287381	910784	924104	906801	753538	906820	910852	753547	906807	906839	906853	910924	905950	906763	906696	905963	906818	1290765	910692	946368	907295	906855	687561	906793	910933	753616	905951	910943	910689	910915	906808	1290797	910936	949156	906800	910697	910781	753534	949093	946382	910569	906824	906805	946373	905935	1240127	910922	910934	906765	910698	910710	724859	687505	906814	687780	906833	906843	1240128	906795	910925	910687	753535	910700	753624	910703	906821	924105	906837	906832	949167	910921	905949	910705	1240122	910850	910853	924107	906812	753548	906838	906851	684062	687563	684052	910919	910941	906827	687596	906841	906852	949163	908125	905984	909743	753572	909976	909720	907290	907050	909754	905973	907176	1240157	905960	724872	684072	1240166	1298215	1298141	1240146	909757	753559	907270	1240158	908121	909713	1240219	909730	907282	907062	907059	907064	924247	1327771	1327769	907171	908122	910946	909728	909732	1298216	907066	753558	724869	909758	1327766	907391	910779	713880	905965	909729	930298	753569	907042	907287	753612	907268	1240159	1240155	910911	1299070	1240215	909721	907274	907286	949153	907057	909731	753566	1240160	1240153	1299050	724878	1299059	909722	909726	907073	905972	1240154	753564	907175	1240161	905968	753610	910209	909724	753563	1298222	1290922	753565	907170	1327765	1240162	906862	753554	1290722	924108	753546	946370	949165	905938	749714	907053	1290906	1303900	684059	1295741	906804	906836	906848	949166	907061	907072	1298136	1240149	905971	911905	1287706	753531	1290769	946369	906849	905970	907285	907051	907055	907043	1290907	949164	910851	753532	1240123	946367	684057	906856	924111	1240145	924151	1290908	1240143	906847	905948	753533	905952	753549	949161	1503370	907069	749711	749715	1240151	749709	753556	906794	753536	910691	753551	949160	906854	905937	1247873	749716	907056	907067	753555	906791	910916	910568	1297446	949168	1503369	907048	1240140	907046	1240142	907289	906846	910944	1240121	949088	906842	1503366	907047	1240150	1290905	907071	907068	1240183	687820	687815	753605	925341	908444	908455	949174	908449	1330985	908473	909749	687800	687821	688011	905967	908446	1330982	925342	1480371	1330984	1240186	909711	687807	1240187	1240189	722066	1240192	908158	949178	908450	1503363	1330983	909737	908474	688018	688013	724874	1240190	908457	908445	1509074	910849	905990	1503362	905979	910701	687802	1298356	908443	688025	724825	908159	908448	949177	905933	688006	909746	909740	1298352	687812	688022	688026	688027	949171	908451	949175	1298358	909748	909744	1240217	687814	687819	908482	908459	688031	949172	908447	949176	910930	909751	1331035	905986	905942	905944	753607	1240191	908440	908452	908454	910904	924244	909759	909712	910566	1240181	688014	924241	906823	1322213	905955	1479994	905957	713869	1480364	910706	1480374	1322212	1330964	1297449	907273	1298353	687787	1479991	1298355	1503364	724839	1298357	1240144	1331025	1290767	1503368	1330950	1240193	1240125	907791	908483	910942	1303912	909702	1298351	753579	1479993	909774	1331039	909718	1297447	1240124	1480359	949090	1240182	1298146	749710	908144	1480361	1290724	1298347	687980	688001	910937	908142	1240147	753581	908123	1331037	1298537	1297439	908132	1297438	924240	1480358	1323913	1479992	1480360	1290725	1330941	683665	910780	908469	753539	1479995	946358	1503365	910910	1660035	909715	1295740	907281	906864	909974	925340	924248	1659928	905985	910702	907318	1290795	909262	908461	724870	946357	910935	907280	906850	1330993	909194	908135	1331040	1659823	906693	909977	687777	1298531	908481	910920	1674021	688086	1524414	907275	910567	905934	1330973	1240220	1331036	724828	687562	908119	1298145	753540	1298475	908468	907790	1660036	909727	1331031	1330942	1322224	924106	909253	1660034	753620	906790	907785	949162	1524417	1659818	907272	1298526	949157	753561	910905	949179	1299052	907278	905940	753604	1298476	907788	687506	907000	1240221	1298218	749712	1298156	753562	1299061	753585	909735	949173	1240156	907269	1331045	906835	907314	687804	1524415	688023	905980	907322	906831	910554	906870	1240167	1240172	1330948	1290455	749717	930082	724834	946372	924102	1327768	910951	949094	1290768	1290771	906828	909753	1299067	687985	749713	1479988	908152	1330994	1331034	1303897	1298160	1503371	909769	925345	909717	908143	905989	1509073	924100	1327773	753583	753545	1479987	687600	909781	688021	753577	907312	906803	1480362	1298365	1503361	1659817	1322218	1330972	909776	722046	1659819	687448	908130	946377	1298154	924238	1298223	905941	1240218	1299062	908458	753584	907044	998184	908145	1298157	1480372	1298533	930299
6	-100	3.54740319	-100	-100	-100	-100	2.58942095	-100	-100	-100	1.62096159	-100	-100	-100	3.18124225	-100	-100	-100	0.24067504	3.22579753	-100	2.74758613	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	3.35748437	-100	2.70122239	-100	-100	2.78875004	-100	-100	-100	1.16291222	1.40891784	-100	3.82157209	2.27376027	3.49793715	-100	-100	-100	2.94388798	2.99776959	-100	-100	-100	-100	3.10463754	-100	2.96877775	-100	-100	-100	-100	-100	2.58879314	-100	-100	-100	-100	-100	-100	3.76855156	-100	-100	-100	-100	2.89213261	-100	2.50275232	-100	-100	-100	-100	2.96202881	-100	3.13382068	-100	-100	3.06408077	-100	-100	-100	2.05728148	-100	2.97905855	-100	-100	-100	3.74519906	-100	-100	-100	-100	2.16717612	-100	-100	-100	-100	-100	3.66233434	-100	-100	1.82946269	3.41686537	-100	-100	2.22941672	-100	-100	2.64169497	1.75354382	-100	-100	3.95786935	-100	-100	-100	-100	-100	-100	-100	-100	2.9970519	2.92054378	-100	-100	2.70574178	-100	-100	-100	-100	3.10422253	-100	-100	3.41823736	-100	-100	-100	-100	1.03896249	3.63229247	-100	-100	-100	1.62651287	3.1320091	-100	-100	-100	-100	3.39017356	-100	3.63985153	2.54357113	-100	-100	-100	-100	2.73648932	-100	-100	-100	2.64186974	2.61709505	-100	-100	-100	-100	2.71344122	-100	-100	4.11443556	3.3492475	-100	3.40774162	-1.59119021	-100	-100	2.54259336	-100	-100	-100	-100	3.28383283	2.69473288	-100	1.6404786	-100	2.72139676	-100	2.63957139	3.22677693	-100	3.31139352	-100	-100	-100	1.85527956	-100	2.25899899	2.75383118	-100	-100	-100	1.34567704	3.58864677	2.99553604	-100	2.3859087	2.54878839	2.55734429	3.66810892	1.85963786	-100	-100	-100	3.63644097	-100	1.92409575	-100	-100	-100	2.81866139	-100	-100	3.0593121	-100	-100	-100	2.44191959	-100	-1.82075889	3.9837428	-100	3.30051513	-100	-100	-100	1.57726591	-100	-100	3.38459473	2.32319365	3.57605134	3.78764424	3.31356015	3.53892295	3.12168456	-100	2.30727109	-100	-100	2.48695193	3.59046044	3.26763499	3.52893874	3.60929518	2.54383456	2.54120118	2.85777072	-100	3.38545085	3.3033424	-100	3.3805311	3.27312644	-100	-100	-100	3.15506844	3.44249789	-100	-100	-100	-100	3.0317547	3.54619994	1.28479714	3.06321374	-100	-100	2.42823496	3.44195598	3.41864184	-100	-100	3.31996826	0.30023322	3.54394006	2.47981926	-100	-100	-100	-100	-100	3.87279002	-100	-100	-100	-100	3.02021402	2.85228201	-100	2.81463424	3.03087867	-100	1.89214336	-100	2.56740372	2.81080079	2.86875297	-100	3.04605857	-100	-100	1.86424999	-100	2.59443901	-100	-100	-100	0.94332571	-100	-100	-100	2.56520909	3.23762968	1.80811491	-100	-100	-100	-100	-100	-100	3.07183861	-100	1.85721639	2.72935891	-100	3.63578201	2.98647114	-100	2.39259846	-100	-100	-100	1.59174715	2.2541243	-100	-100	3.6815721	-100	-100	-100	1.69965821	-100	-100	-100	-100	-100	-100	-100	-100	2.76105687	2.68028403	-100	-100	-100	-100	0.92074992	-100	-100	-100	-100	3.18498579	3.79046572	-100	3.39678656	-100	-100	3.09152186	2.52620256	-100	4.11402584	-100	-100	3.09311447	-100	-100	2.72383447	1.65173385	3.45201346	-100	-100	-100	-100	2.11355196	-100	-100	3.38859376	-100	-100	-100	3.21698502	3.17185166	-100	2.64412369	3.62556932	-100	-100	-100	-100	-100	2.81098558	-100	-100	2.80015492	-100	3.49499231	-100	3.23826098	-100	-100	-100	3.31820826	0.21365543	1.87303437	-100	-100	-100	-100	-100	-100	2.6441824	1.68824493	3.31586926	-100	1.93700574	-100	-100	2.37904941	-100	-100	-100	3.33658766	-100	2.96673622	-100	1.79936769	0.73314311	-100	2.9079115	-0.53976583	3.21015836	3.16581697	4.48219076	-100	-100	-100	-100	3.070471	3.28108346	1.03630598	-100	-100	-100	-100	1.90677937	3.33653344	-100	-100	3.88775341	-100	1.6391173	3.60475901	-100	-100	-100	3.19558369	2.56140221	2.99906946	-100	-100	-100	-100	2.93958487	-100	-100	3.36941888	-100	2.52417625	2.57324447	2.67639535	3.64531902	-100	2.5515987	-100	-100	-100	-100	-100	3.4713645	2.89637808	-100	-100	3.40451826	-100	-100	-100	3.25845009	-100	2.0290283	-100	3.07581383	-100	-100	-100	-100	-100	-100	2.80851708	-100	2.61005593	3.08603371	-100	2.6759015	3.22662068	-100	-100	-100	-100	-100	2.88928781	-100	-100	2.09114991	1.09532018	-100	-100	2.69385614	-100	-100	-100	3.7516506	-100	1.57852979	2.9574933	-100	2.66317253	-100	3.05172502	2.46378081	2.78574932	-100	2.45344933	-100	2.85298538	-100	-100	-100	-100	-100	-100	-100	2.70470842	3.81041273	3.50465766	-100	4.5576686	-100	-100	-100	1.99075654	-100	2.34006569	-100	2.83694783	-100	3.76046469	2.62731597	1.68354675	-100	-100	-100	-100	-100	3.62454623	1.15636242	3.1825929	2.13152542	-100	2.4072283	-100	-100	2.14629462	3.49111978	-100	-100	-100	2.87454321	3.66749594	3.50212819	3.66871892	-100	3.85872605	-100	-100	4.00291442	3.54382684	1.72818659	3.34998834	-100	-100	2.54612876	2.35258405	3.08191153	-100	-100	-100	-100	-100	-100	1.5825346	-0.70119614	-100	3.91765542	0.84976193	-100	-100	-100	-100	-100	-100	3.38449248	-100	-100	2.54955649	-100	2.25795453	-100	2.73608253	3.64327804	2.3281564	0.99044691	-100	-100	-100	-100	3.00547145	2.64990892	2.51542763	2.21992597	-100	2.92316108	-100	-100	3.94320692	-100	2.70150324	-100	-100	1.97515336	1.77714086	3.93382951	-100	1.66742949	-100	-100	-100	3.485915	-100	-100	3.67841906	-2.93955164	-100	-100	4.14918411	-100	-100	-100	-100	-100	-100	2.81836991	-100	1.14448384	1.9498971	2.07982796	-100	3.39276145	-100	3.8189979	3.46635106	-100	-100	2.15443189	3.48934717	1.68912955	2.61718773	3.52620954	-100	-100	-100	-100	3.75596097	-100	-100	-100	3.08870643	-100	3.55799322	3.22467266	1.54613549	-100	1.56783523	3.41067083	2.74216217	-100	-100	-100	2.83578822	3.58287709	2.43669225	-100	3.53886008	3.22609901	3.35938086	2.71136127	1.97949688	3.20679281	-100	-100	-100	3.12309983	-100	-100	-100	-100	0.35611939	-100	-100	-100	2.65945986	2.6969844	-100	-100	-100	-100	-100	-100	-100	-100	3.59721213	-100	-100	2.60789623	2.57580575	-100	2.60822711	2.09712878	2.44774172	-100	2.10512206	-100	2.6178026	-100	-100	1.96005123	-100	2.68441715	-100	-100	-100	2.45161838	-100	-100	-100	-100	-100	-100	-100	3.63210362	2.90356076	3.230096	-100	3.38644477	-100	2.09098011	-100	3.48334541	-100	-100	-100	-100	2.51028436	-100	-100	-100	-100	2.6660159	2.87512706	3.56134769	-100	-100	2.35745122	-100	2.41479973	-100	2.05186768	1.1137787	2.56563603	-100	3.43101279	-100	0.63752722	-100	-100	-100	-100	-100	3.16045651	-100	-100	-100	1.9141241	2.84984172	3.098419	-100	2.92626404	3.55541434	2.22830952	-100	-100	-100	-100	-100	2.86718724	2.74040791	-100	2.56498236	-100	3.09940289	3.36007907	-100	-100	-100	-100	-100	2.99814288	3.68125388	-100	-100	-100	-100	-100	-100	-100	-100	3.15069684	2.81171928	3.07381162	2.43365322	-100	2.37962149	-100	2.97108893	5.07451973	-100	-100	1.30316602	-100	1.35722281	-100	3.13403305	3.2064381	-100	2.75822748	2.31332947	-100	-100	2.74673716	-100	-100	2.6834992	-100	-100	-100	-100	-100	3.52144092	-100	3.91908236	-100	3.51579269	-100	-100	1.90525032	0.7776176	-100	3.46888502	3.6807915	3.08278658	2.82576821	2.58766177	0.6797599	-100	-100	-100	2.77989322	-100	2.31738781	-100	-100	-100	2.50248145	-100	-100	-100	-100	-100	-100	-100	-100	3.50485803	-100	3.08849997	-100	1.95670026	3.06816367	-100	-100	2.64107124	1.16630105	3.59854048	3.50733197	1.45396667	-100	-100	-100	3.82919847	-100	-100	1.44917496	-100	3.80007515	1.71296487	-100	2.00407552	-100	-100	-100	-100	3.00628457	3.35444809	-100	-100	-100	3.26261917	-100	-100	-100	3.07197225	-100	3.4008324	-100	-100	3.19080127	3.20968517	3.10008183	-100	-100	-100	-100	-100	-100
229	5.59477301	5.84092251	4.89052873	1.93409811	3.81252766	1.97255196	2.55845554	2.64595162	6.12593857	2.88156893	1.88878693	4.95101555	3.946782	-100	-0.19278672	5.88103209	4.54969081	5.71439921	2.85225537	2.57427989	4.799751	3.43048802	1.93624313	0.72966	3.8180242	2.7804572	4.68984861	4.32362399	0.85404775	2.11738109	4.81364924	4.09100593	3.40413106	2.52478576	-100	1.24188896	5.49695598	4.10944598	4.84404675	4.14237325	-0.6451719	4.50456141	1.10690645	1.22168981	4.67723841	4.33287684	1.77861195	6.6446004	5.30457126	1.60565766	3.07762404	2.06478364	2.18102679	6.00153623	2.77513116	5.37108212	2.74149079	5.5163365	5.09255611	4.86628843	5.19286103	6.14280178	3.33887386	5.41431178	1.5462474	2.95598135	3.32479283	2.44909871	2.32619921	4.59231416	2.54978814	2.64725508	2.06526008	4.34564654	3.75567124	2.13069821	5.25754512	3.85412167	3.20531131	3.12511732	3.0003149	4.73106696	5.23665836	3.55873457	1.47833637	5.35499465	2.16788886	0.29644373	4.27852143	1.72004279	3.02886666	-0.23684515	1.29470483	3.64827784	3.1325955	1.05696911	2.21551682	-100	3.45312437	3.84387608	3.93461018	4.27972974	3.97660653	2.61832072	1.8474266	6.03310507	2.9416485	1.67176203	3.90660079	4.45242792	2.05996726	5.41642424	2.73252735	4.37331434	4.3097287	3.6772463	0.49989497	3.69515856	4.47158469	0.47163226	2.42985951	-0.80006007	6.68741961	1.2536618	3.89933015	2.1999507	0.14507053	5.48551523	4.12146859	1.52369099	0.17158358	5.59318623	3.48577971	-100	-100	6.64744558	2.01307085	1.42693603	2.3304924	3.69703746	3.66932879	0.61663786	2.90560523	5.39156109	3.97840679	2.37787127	5.91709379	5.34374764	2.9403079	1.18704638	2.65442079	6.33021265	0.61075147	4.56167159	2.48580236	0.34204401	3.00942411	0.49198002	2.1578796	2.22826662	1.82159964	3.27510911	0.65038038	2.62240673	2.44052348	1.87956849	3.17845914	5.99277873	2.89799526	1.26114894	-0.40387688	4.2585994	3.60215277	2.79694305	1.67046681	3.4139927	3.40401339	3.42468637	3.17645691	3.76950672	3.52417822	2.9242636	4.18761865	-0.25259877	1.42724074	4.92198364	2.86711378	4.77636919	3.20212687	3.83446057	1.7163864	5.49133747	4.34711248	0.49237402	2.31007914	-100	0.17395314	3.98642622	3.575102	4.08819021	3.45441282	4.73009394	2.05366196	4.15599943	2.2536661	3.27888953	2.88669233	-100	0.63713022	1.07595475	2.8641471	4.18346205	3.46179967	3.38927914	4.31295231	5.62306623	1.53142065	3.19386732	2.56493737	2.77560796	2.63954803	2.67257498	1.88367074	3.85601544	4.12179363	5.17688642	3.2506882	4.62955506	1.22370494	5.48827586	-100	2.86346394	1.18973668	5.58167678	3.34307636	3.20503854	-100	5.78949956	3.30790331	2.02632578	5.52724903	5.68742105	2.63298691	4.1683297	3.30793482	5.04019616	3.19883648	2.45605275	1.41749024	-0.16903942	1.77750861	3.49236557	5.98123462	2.89365828	2.42268597	3.29193686	5.16585172	4.04183155	2.26484232	1.7442865	-100	3.88803102	2.54905881	4.46934632	2.60577156	3.82297882	1.74224016	0.03366755	5.703911	4.81168001	-100	2.33342514	3.11689113	4.10201617	1.82738355	3.81079613	6.111822	0.4369325	1.69430239	3.84710393	4.12918495	6.20887383	0.55826135	1.91944206	3.74796214	3.48687853	2.96055447	-0.15211585	3.29344402	2.2609101	3.58640432	2.87708659	4.29821773	0.71572575	2.924191	5.88188659	3.31640048	-1.07485708	1.27735625	0.29528945	3.0819825	1.8041146	-100	0.24797216	4.33595908	4.15443024	0.46146452	5.37634842	3.71331356	6.00458813	3.41030954	2.50814504	2.98115406	3.66985139	0.09062305	0.81097266	-0.27527575	-0.62030091	0.27153925	1.11495664	2.8680442	-100	2.64712496	4.12142168	1.51130832	3.86383647	5.03221263	2.99436668	3.66726057	2.90922288	2.92939928	5.21123009	5.65487197	4.04948288	4.73339785	0.42292907	-100	0.70596822	2.00960707	4.07550735	5.09748458	0.506291	5.42284941	3.87733626	3.94876735	2.94541374	4.55731877	3.24920989	3.41013199	5.85183298	2.88835646	3.26565254	3.30114419	2.86574547	3.59822051	2.36579599	0.74880113	4.89736078	2.99814608	5.51877518	4.86436555	5.7163022	1.08369102	3.50476606	2.49100048	2.95114831	1.58057947	2.3288015	2.19147001	2.61535005	4.43881071	-0.47305773	3.10718422	5.14007194	-100	1.93476352	5.87838577	4.84370745	3.24770643	0.55409124	5.26993662	1.07304972	3.04725493	6.14083787	-0.2401066	5.44394636	5.81793055	2.69658093	3.80980688	3.10888728	4.03819181	5.71728092	-100	5.06581152	2.77203747	3.00983072	3.69434392	4.23885054	3.31064164	5.00613023	-0.9591237	5.03332272	4.77269638	5.9361908	1.81468479	3.51177046	3.20417403	0.32250476	3.14925509	5.93090353	4.30915985	5.69020697	-0.664385	3.02917367	2.53066479	4.73281486	1.46301657	2.96751807	4.86695639	3.03071919	4.26914747	3.18490463	3.74101307	4.56818323	6.21653959	1.0788562	0.06677594	2.39526048	5.46200227	2.08939255	1.43030055	1.77649168	-0.9035389	3.07861405	2.26865989	-100	3.80650632	-100	-100	5.10457356	5.8627436	4.42177365	2.90129559	3.98799701	-0.45838269	2.6920206	-0.86734911	6.21598616	3.84210988	5.27292886	2.3613954	5.04639269	6.09772288	2.34697445	5.51383639	2.17787568	2.80359353	1.15654863	2.81561051	0.26710777	3.14724278	2.95347131	2.31037524	4.68865006	2.61223054	6.79593322	6.02225145	5.18724494	5.62884565	5.77529373	3.28162294	4.5389169	5.07071397	4.59305245	3.40424208	5.08253075	5.42745643	4.41799669	2.16473301	3.79987964	4.77030683	2.37921411	3.88851829	4.98790821	4.36975336	6.0361864	5.01863206	3.97927842	3.19328427	2.04708569	3.07481568	4.0111644	0.92263252	5.13800949	1.88657984	5.07244039	1.88351573	6.17626655	3.44741229	2.59616304	4.23794461	2.78615783	0.34678967	4.27127601	4.95941623	2.13795872	2.12202563	6.50419364	-100	2.32177001	5.68091021	2.16066344	2.81852714	5.63733169	1.15980821	5.06481543	0.97480122	2.18934449	1.15625324	3.70346494	0.04857162	-0.38322443	4.53588603	3.54926186	2.39021487	4.06505071	4.21568101	5.77578777	4.57784702	6.01655194	-100	3.85253596	2.85085611	1.55958068	4.58336595	3.23738071	2.6262072	1.95669025	-100	2.8757888	-100	5.79432539	-100	2.00883299	3.45946031	2.97887516	3.01845735	-100	2.4858331	4.25094777	3.84498536	5.67361504	5.3504509	3.99273529	3.79812506	4.44653035	3.50059469	1.8034778	2.2788208	4.1967883	3.03734246	1.27341833	2.29555805	1.72914968	2.33565045	5.011779	0.34885564	3.94635013	2.95334889	3.54947448	3.86764533	3.12783535	1.6144556	4.67550096	2.90202466	6.09626934	2.89860467	-100	5.60892003	3.64994727	3.79124089	3.46465015	1.51495936	1.49754361	2.87842469	3.89775909	6.08395547	-0.26965124	5.5615363	1.17911738	2.26910025	3.50399758	-0.18111264	2.95008281	1.83187623	2.4959231	3.12802343	3.47157946	1.68179399	2.74431455	5.93188449	5.91879267	1.87030172	1.40661039	3.32505968	4.76291067	6.00433453	0.67325269	0.35243232	3.39871004	3.34371061	2.46745908	5.94050318	2.04138821	-100	2.74183669	2.8269356	0.77477429	1.88843426	5.61808252	5.67135122	4.15485923	2.99135737	3.28490182	0.67383515	5.38500529	2.87761886	3.66936726	1.84171726	1.45180983	1.52462866	4.17485796	0.76292197	-0.31622662	5.61763507	2.48030771	-100	1.21893732	3.79256764	3.00678133	4.38025274	5.58246148	3.63036889	0.94212237	1.26586017	3.39010838	3.88350313	4.31372952	1.35997509	4.63158898	2.63069136	0.32016158	0.66560164	5.38234543	2.86955073	-100	3.09276928	4.9554539	1.92821634	3.11428614	2.65456211	3.87441229	4.78744428	2.57133452	2.65882687	6.034766	4.45170972	3.55561142	0.94786291	3.19967754	4.11860228	0.39689676	4.58394067	5.37915623	0.02864463	2.87974864	1.48000999	2.67595048	0.79854937	5.74577229	5.94406451	1.87565538	-0.1766348	5.77075786	5.9470356	5.56433636	2.26068941	4.53491639	5.59967996	2.82915423	6.85987418	4.55849941	2.58648604	4.70643464	-100	2.00619354	0.67119053	2.71502582	5.97225946	5.25399378	6.81737579	2.3053896	3.91076397	2.50498639	-100	2.90724583	4.03238226	2.56991866	2.85149918	5.93627682	6.02215163	2.18023909	5.67159205	5.44726144	5.81779932	4.11838534	4.16023051	5.09303051	4.05787967	2.90252624	1.38044838	4.83005758	2.58896585	3.73160093	1.48473875	4.26298074	1.4094471	2.68745879	-100	-0.19130924	0.78774905	3.55755533	3.00997475	5.00690872	1.75502976	0.88273398	5.57895453	2.2346065	5.18632362	4.58655332	-100	5.10951857	2.71207716	2.30192754	3.97603136	5.45449658	-100	3.82178837	1.83103369	6.68222221	-100	-100	1.2987855	2.70472398	4.45090581	3.82830978	2.3020189	5.59975371	-100	6.14825746	4.43873473	-100	4.50426513	5.39045287	-0.36067226	1.28046334	2.89386229	5.56869111	2.52841293	3.1762627	3.64496715	3.78302703	0.250229	2.74324506	3.4867206	4.32999144	1.71167208	2.87043226	4.03401318	3.06301445	-100	-100	1.07560628	4.71375953	4.82644332	1.88734881	2.17906254	2.20107629	6.00436304	3.16644086	2.19464927	4.40812196	5.02912571	2.23335588	5.53937875	5.65220595	3.81804257	0.56312237	1.90473117	3.5802725	-100	2.22726342	6.46330739	2.12588767	0.69263925	4.27623395	0.33111842	5.41343999	0.89784656	1.1579941	3.06811774	3.70867979	2.12858894	1.52945898	2.76411696	1.58507864	3.09731747	1.12796508	1.48260785	-0.09747509	2.46061884	5.45615115	6.79856712	-0.13333822	5.45860759	1.32329246	3.49710499	2.55008262	3.91977794	2.76301189	5.01620945	-100	4.60774217	-100	1.77702568	1.19566606	6.09877912	-100	3.57304852	3.77404023	2.43039987	-0.49842824	1.49800071	3.0571162	5.993899	2.67643916	4.82856566	3.8007896	4.75853127	5.50683829	2.17186344	0.17957041	-100	1.9279903	-100	3.68418734	0.90600235	1.71829198	2.87753873	5.90366352	2.49181538	1.65339133	3.02670299	-100	5.63704054	4.06270129	-100	2.87537826	4.72904687	2.4397677	5.37639671	2.86556071	4.15190022	2.89873731	4.06425539	6.41332264	-100	0.80179211	-100	0.49295353	4.89615075	3.30489795	3.78445206	4.97507044	-100	3.78451965	3.10632282	1.54649724	4.38865466	0.72925605	0.81707584	5.83983213	3.53845733	2.9591651	1.10807921	3.32753464	-100	4.83998672	3.87385209	5.84787511	0.60109234	4.65892487	3.06432512	4.71944098	2.40887946	3.53994941	4.7446531	3.03139416	2.39167776	4.14001376	1.26675055	3.45126671	4.40994606	3.12177709	1.75053833	5.4402961	5.0107604	-100	2.08646659	3.31485422	5.30030128	-0.65946724	2.51086682	3.51365928	1.50768771	-100	2.34028315	2.97248627	-100	5.03156597	2.11519248	-100	2.56863817	2.12036339	4.18461672	5.37612406	-100	2.64261044	1.6610192	4.88310527	3.55025796	3.61509657	2.74118182	4.21576152	2.69182905	3.26713266	-100	3.34622977	-100	1.72883944	4.38869551	4.13314955	5.55188834	0.30664717	-100	0.57018761	4.42627053	3.46137351	2.76958401	2.3116614	3.85304193	1.81248555	0.58478527	4.89127765	5.55131904	3.07342356	-100	2.50087925	5.60131323	0.43914515	-100	3.7698928	4.35434797	3.04059626	3.4429992	5.9311706	2.31188525	3.07142509	2.41642013	-100	2.67912879	3.33709753	3.27807245	5.50201733	5.63939104
