id	GSM1159936	GSM1159937	GSM1159938	GSM1159939	GSM1159940	GSM1159941	GSM1159942	GSM1159943	GSM1159944	GSM1159945	GSM1159946	GSM1159947
D530037P16Rik	2.47478059722222	2.899365	1.69142545	2.64457573888889	2.25071351666667	0.730905542857143	2.60970280555556	-4.62883566666667	-4.21176647916667	-2.85506609444444	-4.11119654166667	-3.291182875
Tmprss11f	-8.53655333333333	-9.7603625	-9.63276333333333	-8.39286916666667	-8.80821	-0.328166617929293	1.80514077222222	1.92202494444444	-1.58174692222222	3.61278416666667	-6.67294222222222	3.45224499305556
BE993038	-9.22536291666667	-8.55321333333333	-1.51020805680556	-7.40625138888889	-3.291182875	-11.4282166666667	0.317433280555556	-1.25852577152778	-0.224410576944444	-3.83077332361111	1.25059334444444	2.6895865
E130218I03Rik	-10.1482758333333	-11.2037166666667	-9.20341708333333	-10.3048329166667	-9.64842583333333	1.53966115	1.82906191666667	2.71992875	1.34191422916667	1.65390171666667	-6.61472056944444	2.84673880277778
AU024682	0.691217616666667	0.634549263888889	-0.597019819444444	1.91208841666667	-0.111692929166667	1.381379	-9.83207	-1.84021045833333	-9.63201083333333	0.404837698333333	-7.34035041666667	-10.2943045833333
Leprel1	-0.269710069444444	2.39901611111111	0.568340736111111	2.17629833333333	-2.39296485708333	-1.26570140972222	-10.6521916666667	0.133241129166667	-2.99792887337302	-11.9821583333333	-10.962525	-10.2175229166667
Casp4	-7.158361175	1.61318666666667	3.79411930555556	-9.58155666666667	2.99538188888889	-1.2755368343254	-9.62144	-10.6163208333333	-9.20476	-9.83207	-9.10329	-10.7253666666667
Epha4	-6.28252344444444	-6.47867100833333	-7.74985125	-4.42859049583333	-8.17243125	-9.93143833333333	-0.902342113888889	-4.13404550555556	-1.7189675	-0.294872771825397	-5.58295597222222	-2.13079846666667
BB521324	2.23026565277778	-10.7668916666667	-10.1950554166667	-10.5864416666667	-9.73166166666667	-8.91125833333333	1.85550005555556	0.6228860655	0.524085338888889	-2.93973931944444	0.437881666666667	-1.28552851388889
Mapkapk2	3.16495416666667	0.5930394705	0.626499125	1.41389829166667	0.600083	2.80323694444444	2.79361458333333	-2.8362402	-9.27866083333333	-9.93594833333333	-8.63036208333333	-8.88387791666667
Ccdc174	-8.61977916666667	-9.396985	-8.48910895833333	-9.56733208333333	-1.84404458333333	3.78245583333333	2.98185576388889	3.89594954166667	0.280277291666667	1.65367545833333	3.24002727777778	2.83750133333333
Suox	1.30402948611111	1.72701095833333	2.94160969861111	1.66967291666667	0.228169072222222	1.94830220833333	-7.43714063194444	1.96697680555556	-8.31943916666667	-1.16728086111111	-8.40858458333333	-6.64449858333333
BB209527	1.79286940555556	0.749798920833333	1.34260888333333	2.38452980555556	0.845209555555556	0.943467458333333	0.761427144444444	-9.6352375	0.1644275	-10.5815166666667	-11.1857666666667	-10.6690579166667
Cacnb2	-2.42731002777778	-6.65534808333333	-9.72025791666667	-1.64837830555556	-4.23042076388889	-7.54649333333333	2.04407291666667	0.126427122638889	1.9935879375	1.53213621527778	-4.1075793265873	2.28692312083333
AW489900	-9.95482083333333	-8.56471666666667	-8.79480833333333	1.30297601388889	-1.73637721527778	-9.22630916666667	-0.442040335714286	1.00006754166667	2.31642327777778	0.362259691666667	3.48662541666667	-0.372133779761905
BB166591	-1.74631373611111	1.46010940277778	-2.17674282638889	2.788268125	1.39698136111111	-0.586204722222222	1.50418561111111	-7.07915020833333	-6.43777046875	-8.23150333333333	-9.23050041666667	-9.8139375
BG073281	1.22699368055556	0.676574958333333	-1.19781914583333	1.38816682625	2.01104068055556	0.0342120708333333	2.231332875	-9.13030583333333	-9.73595958333333	-8.82412097222222	-9.11974194444444	-3.81964049444444
AU015228	-9.56733208333333	-3.06123490277778	-5.92797052777778	-9.01151	-9.19826708333333	-5.79419047222222	1.12995925	-0.520491155555555	-3.85883608333333	-3.61470413888889	-3.55915247222222	-1.03945486805556
Prdm10	1.90187654166667	1.36158490277778	0.294662934523809	-3.73536785714286	1.76387989583333	-2.42099645833333	-9.20476	-4.41433711111111	-9.88448166666667	-3.673401825	-4.75197116666667	-3.11959822916667
Trhde	-0.952300296944444	2.46264	0.708778597222222	-2.64442630555556	-10.5820083333333	-10.8418666666667	-11.470875	-11.7223666666667	-12.2561916666667	-12.1683916666667	-11.83905	-10.976
BB667417	-9.89803	0.964934430555556	-10.2772791666667	-9.19968833333333	-8.48080291666667	-0.533496066666667	0.924430114583334	0.482222986111111	0.845209555555556	0.28269695	0.998794977777778	2.76824305555556
BB472822	-7.80610208333333	-8.53107666666667	-9.23818291666667	-8.46854625	-0.389714222222222	2.88434145833333	3.75782420833333	2.624314	-0.444460970833333	2.25998316666667	3.40661358333333	2.25871875
Heph	-9.8938575	-11.254425	-9.19826708333333	-9.20649833333333	-10.1677791666667	-10.9151333333333	-9.983765	-8.68740166666667	1.83482254861111	1.39805540833333	-0.265623980555556	1.4644456375
Slc22a18	-9.22331166666667	0.105508525	-9.19547041666667	-9.46818805555556	-5.46675283333333	-8.38750833333333	-3.42357879722222	0.178099391666667	0.352144005555556	1.41025821666667	-3.59859856388889	2.21322233333333
5830468K08Rik	0.781041734722222	1.81358623611111	0.318957926388889	1.924117875	-6.35536847222222	-0.6565895125	-7.12565959791667	-5.80909374801587	-4.03237044166667	-10.765275	-2.80286014166667	-9.19888708333333
AW551197	-5.17933131944444	-9.04059791666667	-8.94853416666667	0.9149825625	-10.5346333333333	-10.7668916666667	3.30727163888889	-2.60062611111111	1.4807512875	-4.473703505	1.4718875	2.85191754166667
Ccdc185	2.92787191666667	-9.58296166666667	-0.620686969444444	-8.31309458333333	-9.15088916666667	-8.87411333333333	0.531168958333333	1.46776835416667	1.94594	2.02099568055556	3.2771718125	2.52160033402778
Ntn3	-9.20129416666667	-11.2968916666667	-10.7058916666667	-8.23313416666667	-0.59198525	-10.0053775	0.193141866666667	-7.75845802777778	1.7232624375	-2.01008934375	0.613884635416667	2.28830027777778
Mgat4c	2.61686111111111	0.879524125	1.96936672152778	2.0979675	-1.22024870833333	0.23654225	2.02124	-4.33712170833333	-7.38728840972222	-5.18851452777778	-7.26525256944444	-4.13559779305556
BG071091	-10.3016941666667	-0.854505638888889	-8.9053775	-6.07068694444444	-10.3807041666667	-8.2208925	1.82047635119048	1.80531073015873	1.18394763888889	1.86078016388889	-0.662010680555556	-7.58818583333333
Crisp2	-5.20759658333333	-8.98039791666667	2.075156875	-9.94775333333333	-8.29996208333333	-9.63106361111111	-3.519967625	1.36230962916667	0.779629729166667	1.25970841666667	-0.249587068055556	3.12424490277778
Krt32	-7.56285458333333	-10.3397958333333	-10.4191666666667	-7.80245666666667	-10.4812	-9.59889	1.28220122619048	-7.98124208333333	3.28301070595238	2.83907592013889	-9.32579166666667	2.95882061111111
AA516738	-9.336645	-7.47176458333333	-11.4282166666667	-11.1154958333333	-6.7652225	-8.59261541666667	3.02178313888889	1.66255176388889	0.738845763888889	0.252968770833333	-8.14084	-8.00034541666667
Negr1	2.73011222222222	-3.04579930972222	1.21338658333333	2.83432608333333	1.117662375	-0.140746294444444	-8.33571458333333	1.99449406944444	-7.120977375	-7.00547354166667	-8.96352375	-4.71090861166667
BB426563	-6.91238520833333	0.268595645833333	-10.0688389583333	-7.12801025	-1.93469490972222	-4.20737330555556	2.49831790625	0.090497025	1.22190777777778	1.84495029166667	-1.98778972777778	1.77004095833333
Podxl2	-0.632549602777778	1.01765702083333	1.96143963888889	0.575369444444444	-1.70233708333333	-4.28965223611111	-10.6303833333333	-10.7686125	-10.2829666666667	-10.962525	2.37691690972222	-9.60796083333333
C80871	2.93011252083333	1.44788275	-0.32461585	2.71756172222222	1.49167272222222	1.18884433333333	0.964192104166667	0.817258708333333	-9.563435	-8.58213916666667	-9.67743625	-7.83683686111111
Nab1	-1.06614913888889	-5.862196625	-2.5606324625	-6.76977725	-2.39450003571429	-3.55767424944444	-1.07097905555556	0.719806905555555	1.49714912777778	-1.19861209861111	2.14362395277778	0.891040402777778
Klhdc8b	-9.83658916666667	-10.3185768055556	-9.37558583333333	-9.60543708333333	-9.28648666666667	0.855798202777778	1.78642591666667	0.633394785	-7.94508208333333	1.40252973611111	2.51960763888889	1.42627428611111
BG067253	-1.14936726666667	0.612964081944444	-10.0182766666667	2.09334854166667	-0.662561926388889	1.10166291666667	-11.0501333333333	-0.984111508333333	-11.9431708333333	-10.4705875	-11.586575	-11.3894854166667
Zfp574	-2.0535744952381	-1.72525725	-6.67294222222222	-4.20150763888889	-5.25560349166667	-0.688913965873016	-0.0560780555555555	-1.13544078055556	2.09886331944444	1.87540197222222	2.75644219444444	0.0459781972222222
D2Wsu107e	2.104916575	-2.26243445535714	2.46793304166667	3.24769833333333	-1.36578207638889	2.32230804166667	-5.56315312916667	-10.0750952083333	-9.042415	-6.435446	-9.435835	3.00980883333333
Chsy1	1.40167008333333	-1.97213765277778	1.21378779166667	1.83840916666667	-0.160888569444444	2.50780523611111	-9.28541958333333	-2.80242609722222	-9.91506166666667	-9.86674208333333	-8.79909458333333	2.27447339333333
Prl7a2	2.41934019444444	2.58775263888889	1.18844316666667	1.51886780555556	-1.51093680753968	1.14690871666667	0.474565811111111	-5.83406725	-0.412640194444444	-9.24527708333333	-5.30558454861111	-8.5944225
Zfp708	1.54690472222222	-1.16983268055556	-2.42869116666667	1.85264263888889	1.84318884375	1.25087322916667	-2.08281684027778	-8.68649875	-9.29154375	0.234056188888889	-5.40552354166667	-10.1352316666667
Amelx	-1.8238214375	-5.02640116666667	-8.0550875	-2.1058122375	-6.21027427777778	-2.2331986468254	-2.07951725833333	0.879745504166667	1.88261175	2.31600835833333	2.80135513888889	-1.83943674305556
Npy5r	-7.60675625	-5.30910196527778	-4.83479825833333	1.52284825833333	-3.88667063888889	-8.62305916666667	1.17186954166667	-1.06706475	0.868167083333333	-0.994468679166667	1.42280695833333	2.07894116666667
Prdm5	1.57304783333333	1.54504219444444	-4.32571329166667	0.00487395277777775	0.570815979166667	1.31137895833333	-4.18412647222222	-5.21671490277778	-6.84270243055556	-8.84235958333333	-3.86154196944444	-0.847777986111111
BB353142	-7.76676729166667	-10.3831166666667	-10.2665316666667	-10.37814625	-9.82167666666667	-10.3106666666667	3.05494458333333	1.45434131944444	1.48725838888889	0.541362791666667	-10.4086145833333	-8.53184416666667
Ttc8	-0.734704861111111	-1.46247034027778	-9.45755916666667	-4.27657271527778	-8.33947375	-2.496197125	-1.233453375	2.15979614285714	0.84545495	-0.180762366666667	2.73571279166667	1.90942984027778
BB376947	-8.40102083333333	-0.995327552777778	-3.47366092361111	-4.15530643888889	-8.87852833333333	-9.77809291666667	2.68779452777778	0.401438597222222	-5.26964480555556	1.94095335555556	0.476459476388889	0.9490975625
1700017N19Rik	-7.34675166666667	1.59464104166667	2.4104445	1.26575186111111	-0.923856494444445	-2.00423501666667	-8.66406527777778	-9.02518166666667	-9.22825958333333	-0.767358633333333	-9.54637833333333	-7.20343659722222
Trmt10b	4.33358695833333	5.19809388888889	4.05459875	3.55262595833333	4.46011041666667	4.60253638888889	2.534729625	0.445590988888889	2.57090138888889	1.48005883333333	1.32567161111111	1.32898094444444
A830029E22Rik	-9.3431475	-10.0973966666667	-8.52897333333333	0.0011548888888889	-4.33563622638889	1.646235375	0.340476025	2.41492666666667	1.91564271388889	2.16596319444444	2.66303960416667	0.570815979166667
D4Ertd669e	-8.30473597222222	1.61139334722222	-8.59261541666667	-9.3633225	0.0707423083333333	-9.22825958333333	3.05298181666667	0.29636515	-0.989138938888889	2.67663395833333	0.471350847222222	2.55674902777778
AV356799	3.49100027777778	0.783251225	2.79144097222222	3.25383170833333	1.279391	1.90588869444444	-8.6091925	1.04868744444444	2.54647333333333	-9.45645958333333	-7.69189125	-5.72224879166667
AU040845	2.96420131944444	0.247738083333333	-1.39085744583333	2.02318895833333	0.7664841	0.324890541666667	-9.83456625	-1.49056284722222	-7.26367747222222	-9.89841145833333	0.916964541666667	-4.90010607361111
Agpat9	1.24032708333333	4.709065	1.06293	3.36684495833333	2.43634739166667	3.72201952777778	-5.615791625	1.78873604166667	-1.80968540277778	-9.00491583333333	0.603713291666667	-10.0380491666667
Cnpy1	-5.80800304166667	-6.10849304166667	-9.03567777777778	-1.38120795238095	-5.28607098611111	-10.239395	-5.66120520833333	-0.156523169444444	1.57718570833333	1.80531073015873	-1.43795875277778	-0.380813672222222
Nmur2	1.44282281666667	1.372984	2.0099995	1.65535171527778	2.87480334722222	2.07247731944444	0.174089395833333	-1.37541451388889	-7.73552902777778	-1.69332858333333	-0.642743033333333	-7.86524041666667
Clec4a3	-9.71281236111111	0.163121563888889	-0.076732735	-9.80232333333333	-8.46443819444444	-7.49416833333333	2.49858513888889	-4.17249309583333	1.57784376875	2.14851516666667	1.22319920833333	3.36527572222222
Igsf6	1.54947833333333	-11.413625	1.06216179166667	1.09496224	-9.56103875	3.83009111111111	-11.0291333333333	-11.5512083333333	-9.839605	-9.69889888888889	-10.0300508333333	-11.2177166666667
BG065705	-9.09061208333333	-11.2360833333333	0.392244425	-11.3195666666667	-11.01615	1.874521325	0.643645541666667	0.2849496375	1.5099653531746	0.683922394444444	1.16137518055556	3.19717041666667
Chil3	-1.05204394652778	-1.73637721527778	-0.101105608333333	2.35631883333333	6.62751583333333	2.82022958333333	-9.11840333333333	-11.2413333333333	-2.01435134722222	-5.07316486111111	1.28542458333333	-10.47438125
Wnk2	-0.205931279166667	-1.09671268055556	-1.80376951366667	-0.688913965873016	-1.37328002083333	-2.22909493888889	-1.11171174305556	1.94946439854444	3.12196048611111	2.86711966666667	2.19831283333333	2.90148402777778
5730405N03Rik	4.07588005555556	2.90710631944444	3.22533083333333	2.73282770833333	2.27727541666667	2.65960108333333	-0.616839072916667	-2.65254938888889	2.13124088888889	-1.37078371527778	1.29849883333333	-0.7689531625
Armcx1	-10.6468666666667	-9.30755916666667	-8.96352375	-10.3048329166667	-11.2037166666667	-10.4981	-9.4691025	4.78043541666667	1.22875595833333	1.64908894444444	-1.04489294801587	-10.19727
4731417B20Rik	0.274856945833333	0.294662934523809	-7.10997008333333	-7.32683079166667	0.5185995	-1.54114770138889	2.73557452777778	3.31067956944444	3.385808875	0.675151358333333	3.28651194444444	3.47382806944444
Ncln	0.542194073333333	2.32250851388889	0.235652675	1.742587125	2.62304125	0.934438631944444	0.746939225	1.41918411527778	-10.16519	-10.4076291666667	-6.42008333333333	-10.2101233333333
Palm2	0.880010319444444	0.7664841	1.68275701388889	2.50470397222222	1.42688572222222	1.89822188492063	-1.32542455555556	-3.26625769813492	-6.31034329166667	-1.08005236180556	-1.588901425	0.236965721388889
Gm13483	-10.9004166666667	-2.0965765	-6.33375283333333	-1.518821125	-9.98231416666667	-10.6791875	1.37459683055556	-6.10342997222222	0.509752263888889	1.81618875	0.217628176031746	0.953914333333333
AW556319	2.74328745138889	2.347511	1.33511928928571	1.40383416666667	1.76172341597222	1.234969125	-7.15376553333333	-1.355127775	1.81642645833333	-8.364845	-0.842556088888889	-7.67616541666667
Dync1h1	-3.41869711111111	-4.52127373611111	-3.75684677777778	-0.361602711111111	-1.16728086111111	2.27392169444444	3.31067956944444	3.00912491666667	1.667074625	0.7055735	1.97246358333333	2.693391875
Zfp513	-6.36986236666667	-10.4316770833333	-7.09155694444444	-8.54345083333333	1.20946536944444	-9.2396975	1.141739125	-1.10498830970899	2.04792366666667	-5.95648933333333	2.855014375	0.754631881944444
9030409C19Rik	-7.759760875	-10.0712375	-8.43552666666667	-6.5365599	2.16408208333333	1.90808519166667	3.09077558333333	2.21616705555556	1.24443137222222	3.31117480555556	0.423588375	3.14102166666667
Mbip	-9.7595125	1.66839630555556	0.879745504166667	-8.68564125	-9.69145083333333	-9.9078575	3.24049601190476	3.11589751388889	-0.0993090555555556	2.47409809722222	-0.665347119444444	0.648215363888889
AV317704	0.908968852083333	0.558353902777778	2.06155716666667	1.27983454166667	-9.89170458333333	-2.30364786111111	-11.0975166666667	-10.6130816666667	-1.47622206944444	-8.82912833333333	-8.49396583333333	-10.4399666666667
Dkc1	-1.62458234722222	-5.98839734722222	0.496990305555556	-1.95410773611111	-1.81678836111111	-2.11162186111111	3.54662329861111	2.25021883333333	-0.784366395833333	1.90094763888889	1.73594270833333	1.42714758333333
Tdgf1	-7.317639875	-7.065785	-4.47679147280556	-4.66964251944444	-2.24670315833333	2.04607183333333	2.81415380555556	-0.8266769875	2.53348041666667	1.48605191666667	-0.07117595	0.719415088888889
